roomID;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen1;amen2;amen3;amen4;amen5;amen6;amen7;amen8;amen9;amen10;amen11;amen12;amen13;amen14;amen15;amen16;amen17;amen18;amen19;amen20;amen21;amen22;amen23;amen24;amen25;amen26;amen27;amen28;amen29;amen30;amen31;amen32;amen33;amen34;amen35;amen36;amen37;amen38;amen39;amen40;amen41;amen42;amen43;amen44;amen45;amen46;amen47;amen48;amen49;amen50
15328406;10;Real Bed;5;9;10;7;80;15328406;True;False;10;37.7704676693974;-122.43228321278619;p3;2;8;Private room;77;9;4;41.0;4;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True
7227859;10;Real Bed;5;10;10;10;97;7227859;True;True;10;37.7861109425771;-122.44019227496761;p3;2;31;Private room;473;10;93;134.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;True;True;True;True;False;False;False;True;True;False;False;False;True
9532943;10;Real Bed;4;10;9;10;92;9532943;True;False;9;37.78630459947989;-122.41628861965987;p3;2;25;Private room;439;9;107;59.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;True;True;True;True;False;False;False
12522;10;Real Bed;5;10;10;10;98;12522;False;True;10;37.76074548179248;-122.43032405939661;p3;1;27;Private room;8300;10;311;79.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True
14386727;10;Real Bed;4;10;9;10;96;14386727;True;False;9;37.728699560573844;-122.38980662136782;p3;3;10;Private room;155;10;33;99.0;5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;False;True;True;False;True;False;False;False;False
7329782;10;Real Bed;5;10;10;10;95;7329782;True;True;10;37.78593410933717;-122.43884575132266;p3;2;30;Private room;403;9;83;105.0;5;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;True;True;True;True;False;False;False;True;True;False;False;True;True
6348721;9;Real Bed;5;9;8;9;85;6348721;False;False;10;37.75192598220661;-122.42177909166213;p3;2;4;Private room;25;9;11;60.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False
10926639;10;Real Bed;4;10;9;10;95;10926639;False;False;10;37.77362983628423;-122.44656752449144;p3;3;8;Private room;135;9;35;109.0;5;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;True;True;True;True;True;False;True;False;True;True;False;False;False
14981466;10;Real Bed;4;10;10;10;98;14981466;False;False;10;37.75300153130573;-122.4907263526628;p3;2;8;Private room;41;10;9;69.0;5;True;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False
6938818;9;Futon;5;10;9;10;91;6938818;False;False;9;37.780659020499094;-122.50563477930223;p3;4;13;Private room;358;9;41;89.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True;True;True;True;False;True;True;True;True;False;False;False
